scan_class	fmri_task	scan_type	relative_file_path	file_name	participant_id	DeviceSerialNumber	SoftwareVersions	ManufacturerModelName	ScanningSequence	SequenceVariant	ScanOptions	MRAcquisitionType	SequenceName	MagneticFieldStrength	ImagingFrequency	ImageType	AccelerationFactorPE	AccelNumReferenceLines	TotalScanTimeSec	RepetitionTime	EchoTime	InversionTime	NumberOfAverages	FlipAngle	NumberOfPhaseEncodingSteps	TotalReadoutTime	EchoTrainLength	PercentSampling	PercentPhaseFieldOfView	PixelBandwidth	EPIFactor	ReceiveCoilName	ProtocolName	TransmitCoilName	AcquisitionMatrix	InPlanePhaseEncodingDirection	VariableFlipAngleFlag	PatientPosition	EffectiveEchoSpacing	PhaseEncodingDirection	trigger_time
func	scap	bold	/sub-70049/func/sub-70049_task-scap_bold.json	sub-70049_task-scap_bold.json	sub-70049	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227525	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	590	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - SCAP	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2715
func	stopsignal	bold	/sub-70049/func/sub-70049_task-stopsignal_bold.json	sub-70049_task-stopsignal_bold.json	sub-70049	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227525	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	376	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - STOPSIGNAL	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2858
func	taskswitch	bold	/sub-70049/func/sub-70049_task-taskswitch_bold.json	sub-70049_task-taskswitch_bold.json	sub-70049	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227525	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	424	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - TASKSWITCH	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2794
anat	n/a	T1w	/sub-70051/anat/sub-70051_T1w.json	sub-70051_T1w.json	sub-70051	35343	syngo MR B15	TrioTim	GR/IR	SP/MP	IR	3D	*tfl3d1_ns	3	123227089	ORIGINAL/PRIMARY/M/ND/NORM	2	32	363	2.53	0.00331	1.1	1	7	255	n/a	1	100	100.0	200	n/a	HeadMatrix	MPRAGE - BWM	Body	0/256/256/0	ROW	N	HFS	n/a	i-	n/a
dwi	n/a	dwi	/sub-70051/dwi/sub-70051_dwi.json	sub-70051_dwi.json	sub-70051	35343	syngo MR B15	TrioTim	EP	SK/SP	PFP/FS	2D	*ep_b1000#10	3	123227059	ORIGINAL/PRIMARY/M/ND/MOSAIC	1	n/a	556	8.4	0.0926	n/a	1	90	72	0.088317824	1	100	100.0	2265	128	HeadMatrix	DTI 64dir	Body	96/0/0/96	COL	N	HFS	6.89983E-4	j-	n/a
func	bart	bold	/sub-70051/func/sub-70051_task-bart_bold.json	sub-70051_task-bart_bold.json	sub-70051	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227057	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	542	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BART	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3134
func	bht	bold	/sub-70051/func/sub-70051_task-bht_bold.json	sub-70051_task-bht_bold.json	sub-70051	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227164	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.397
func	pamenc	bold	/sub-70051/func/sub-70051_task-pamenc_bold.json	sub-70051_task-pamenc_bold.json	sub-70051	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227057	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	492	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMenc	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2861
func	pamret	bold	/sub-70051/func/sub-70051_task-pamret_bold.json	sub-70051_task-pamret_bold.json	sub-70051	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227057	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	544	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMret	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2748
func	rest	bold	/sub-70051/func/sub-70051_task-rest_bold.json	sub-70051_task-rest_bold.json	sub-70051	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227164	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	312	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - RESTING	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	n/a
func	scap	bold	/sub-70051/func/sub-70051_task-scap_bold.json	sub-70051_task-scap_bold.json	sub-70051	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227164	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	590	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - SCAP	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.269
func	stopsignal	bold	/sub-70051/func/sub-70051_task-stopsignal_bold.json	sub-70051_task-stopsignal_bold.json	sub-70051	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227164	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	376	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - STOPSIGNAL	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	29.185
func	taskswitch	bold	/sub-70051/func/sub-70051_task-taskswitch_bold.json	sub-70051_task-taskswitch_bold.json	sub-70051	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227164	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	424	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - TASKSWITCH	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3012
anat	n/a	T1w	/sub-70052/anat/sub-70052_T1w.json	sub-70052_T1w.json	sub-70052	35343	syngo MR B15	TrioTim	GR/IR	SP/MP	IR	3D	*tfl3d1_ns	3	123226853	ORIGINAL/PRIMARY/M/ND/NORM	2	32	363	2.53	0.00331	1.1	1	7	255	n/a	1	100	100.0	200	n/a	HeadMatrix	MPRAGE - BWM	Body	0/256/256/0	ROW	N	HFS	n/a	i-	n/a
dwi	n/a	dwi	/sub-70052/dwi/sub-70052_dwi.json	sub-70052_dwi.json	sub-70052	35343	syngo MR B15	TrioTim	EP	SK/SP	PFP/FS	2D	*ep_b1000#10	3	123226830	ORIGINAL/PRIMARY/M/ND/MOSAIC	1	n/a	556	8.4	0.0926	n/a	1	90	72	0.088317824	1	100	100.0	2265	128	HeadMatrix	DTI 64dir	Body	96/0/0/96	COL	N	HFS	6.89983E-4	j-	n/a
func	bart	bold	/sub-70052/func/sub-70052_task-bart_bold.json	sub-70052_task-bart_bold.json	sub-70052	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123226824	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	542	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BART	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2829
func	bht	bold	/sub-70052/func/sub-70052_task-bht_bold.json	sub-70052_task-bht_bold.json	sub-70052	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227323	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2613
func	pamenc	bold	/sub-70052/func/sub-70052_task-pamenc_bold.json	sub-70052_task-pamenc_bold.json	sub-70052	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123226824	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	492	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMenc	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2388
func	pamret	bold	/sub-70052/func/sub-70052_task-pamret_bold.json	sub-70052_task-pamret_bold.json	sub-70052	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123226824	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	544	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMret	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3013
